F_nucleatum_polymorphum-long-lognormal-light-deamination.Fnv.Fnv	216.0 177.0 986091.0
F_nucleatum_polymorphum-long-lognormal-none-deamination.Fnn.Fnn	232.0 103.0 1084561.0
F_nucleatum_polymorphum-long-lognormal-none-deamination.Fnn.Fnp	542.0 191.0 1164139.0
F_nucleatum_polymorphum-long-lognormal-none-deamination.Fnn.Fnv	542.0 191.0 1164139.0
F_nucleatum_polymorphum-long-lognormal-none-deamination.Fnp.Fnn	0.0 0.0 2622360.0
F_nucleatum_polymorphum-long-lognormal-none-deamination.Fnp.Fnp	0.0 0.0 2372043.0
F_nucleatum_polymorphum-long-lognormal-none-deamination.Fnp.Fnv	0.0 0.0 2622360.0
F_nucleatum_polymorphum-long-lognormal-none-deamination.Fnv.Fnn	654.0 175.0 1076902.0
F_nucleatum_polymorphum-long-lognormal-none-deamination.Fnv.Fnp	654.0 175.0 1076902.0
F_nucleatum_polymorphum-long-lognormal-none-deamination.Fnv.Fnv	211.0 166.0 997486.0
F_nucleatum_polymorphum-medium-lognormal-heavy-deamination.Fnn.Fnn	481.0 250.0 1195222.0
F_nucleatum_polymorphum-medium-lognormal-heavy-deamination.Fnn.Fnp	953.0 338.0 1281867.0
F_nucleatum_polymorphum-medium-lognormal-heavy-deamination.Fnn.Fnv	953.0 338.0 1281867.0
F_nucleatum_polymorphum-medium-lognormal-heavy-deamination.Fnp.Fnn	0.0 0.0 2622360.0
F_nucleatum_polymorphum-medium-lognormal-heavy-deamination.Fnp.Fnp	0.0 0.0 2372043.0
F_nucleatum_polymorphum-medium-lognormal-heavy-deamination.Fnp.Fnv	0.0 0.0 2622360.0
F_nucleatum_polymorphum-medium-lognormal-heavy-deamination.Fnv.Fnn	1117.0 319.0 1209082.0
F_nucleatum_polymorphum-medium-lognormal-heavy-deamination.Fnv.Fnp	1117.0 319.0 1209082.0
F_nucleatum_polymorphum-medium-lognormal-heavy-deamination.Fnv.Fnv	462.0 304.0 1120217.0
F_nucleatum_polymorphum-medium-lognormal-light-deamination.Fnn.Fnn	352.0 153.0 1200801.0
F_nucleatum_polymorphum-medium-lognormal-light-deamination.Fnn.Fnp	802.0 253.0 1287372.0
F_nucleatum_polymorphum-medium-lognormal-light-deamination.Fnn.Fnv	802.0 253.0 1287372.0
F_nucleatum_polymorphum-medium-lognormal-light-deamination.Fnp.Fnn	0.0 0.0 2622360.0
F_nucleatum_polymorphum-medium-lognormal-light-deamination.Fnp.Fnp	0.0 0.0 2372043.0
F_nucleatum_polymorphum-medium-lognormal-light-deamination.Fnp.Fnv	0.0 0.0 2622360.0
F_nucleatum_polymorphum-medium-lognormal-light-deamination.Fnv.Fnn	1010.0 232.0 1216990.0
F_nucleatum_polymorphum-medium-lognormal-light-deamination.Fnv.Fnp	1010.0 232.0 1216990.0
F_nucleatum_polymorphum-medium-lognormal-light-deamination.Fnv.Fnv	351.0 211.0 1128174.0
F_nucleatum_polymorphum-medium-lognormal-none-deamination.Fnn.Fnn	329.0 129.0 1206558.0
F_nucleatum_polymorphum-medium-lognormal-none-deamination.Fnn.Fnp	788.0 241.0 1293447.0
F_nucleatum_polymorphum-medium-lognormal-none-deamination.Fnn.Fnv	788.0 241.0 1293447.0
F_nucleatum_polymorphum-medium-lognormal-none-deamination.Fnp.Fnn	0.0 0.0 2622361.0
