SIG031.A0101	66.0 72.0 119262.0
SIG032.A0101	161.0 140.0 308432.0
SIG033.A0101	11.0 7.0 7955.0
SIG034.A0101	0.0 0.0 0.0
SIG035.A0101	6.0 1.0 193.0
SIG036.A0101	0.0 0.0 0.0
SIG037.A0101	0.0 0.0 0.0
SIG038.A0101	0.0 0.0 0.0
SIG039.A0101	0.0 0.0 0.0
SIG040.A0101	0.0 0.0 0.0
SIG040.A0201	0.0 0.0 0.0
SIG041.A0101	0.0 0.0 0.0
SIG042.A0101	0.0 2.0 51.0
SIG043.A0101	0.0 0.0 0.0
SIG044.A0101	0.0 1.0 1357.0
SIG045.A0101	0.0 0.0 0.0
SIG046.A0101	0.0 0.0 0.0
SIG046.A0201	0.0 0.0 18.0
SIG047.A0101	0.0 0.0 195.0
TAP001.B0101	2.0 11.0 1767.0
TAP003.B0101	28.0 24.0 9732.0
TON001.C0101	1.0 0.0 104.0
TON003.B0101	127.0 85.0 81543.0
TON004.B0101	669.0 478.0 1475673.0
TON005.B0101	123.0 60.0 152596.0
TON006.B0101	306.0 186.0 354533.0
TON007.B0101	7.0 3.0 4155.0
